id,name,group,Dis2Center
441,JoshMcRoberts,0,0.01056990774660122
442,EricBledsoe,3,0.0410280048383113
443,CharlesHayes,0,0.01103126842955825
444,PhilPressey,0,0.01103126842955825
445,DujeDukan,0,0.01103126842955825
446,CliffAlexander,0,0.009731464493984618
447,JimmerFredette,0,0.01103126842955825
448,JoshHuestis,0,0.01103126842955825
449,TonyWroten,0,0.011070248935953372
450,RakeemChristmas,0,0.01103126842955825
