id,name,group,Dis2Center
301,EnesKanter,5,0.0342057575449449
302,KyleSingler,1,0.011746962786823639
303,DionWaiters,0,0.03958950490494003
304,AndreRoberson,0,0.023131467199352104
305,StevenAdams,5,0.036438673759771244
306,MitchMcGary,1,0.008592411997894235
307,CameronPayne,1,0.02596639544302302
308,KevinLove,4,0.044387156854624875
309,JamesJones,1,0.013375450323598444
310,KyrieIrving,0,0.024952362960326633
311,ImanShumpert,1,0.008033396517015998
312,J.R.Smith,4,0.03106688464270409
313,MatthewDellavedova,1,0.024321101637976118
314,JaredCunningham,1,0.010448674968431413
315,TristanThompson,0,0.02796553578606568
316,AndersonVarejao,1,0.009959570986891757
317,TimofeyMozgov,0,0.015018709246788867
318,LeBronJames,5,0.06184354536565318
319,RichardJefferson,1,0.026105652056041075
320,MoWilliams,1,0.023135723522070904
321,LanceStephenson,1,0.012693991205257356
322,ChrisPaul,4,0.05074476571652762
323,JJRedick,4,0.04316820899878669
324,JoshSmith,1,0.012615281317370641
325,DeAndreJordan,5,0.03564680242486506
326,PabloPrigioni,1,0.008359464677156475
327,JamalCrawford,4,0.04211065122743714
328,LucMbah a Moute,1,0.01607009225348697
329,BrandenDawson,1,0.010277162149403246
330,AustinRivers,0,0.023222187892679345
331,WesleyJohnson,1,0.022223445544330988
332,PaulPierce,1,0.02405159591698883
333,ColeAldrich,1,0.013527980044046052
334,WillieCauley-Stein,1,0.022835955273485028
335,MarcoBelinelli,4,0.041225621841464624
336,JamesAnderson,1,0.00737335662805063
337,DarrenCollison,0,0.030485197342825582
338,RudyGay,2,0.05156290660945631
339,RajonRondo,0,0.052470255228428846
340,QuincyAcy,1,0.01318681246009223
341,DeMarcusCousins,5,0.05834838746899874
342,OmriCasspi,0,0.041701565522018966
343,BenMcLemore,0,0.025831251016977464
344,SethCurry,1,0.010398280517922846
345,CaronButler,1,0.01035964784187372
346,KostaKoufos,0,0.03678630144697569
347,DevinBooker,4,0.025639408958828682
348,BrandonKnight,2,0.04116212763932071
349,TysonChandler,0,0.015999008809392114
350,BryceCotton,1,0.01011235526548671
351,SonnyWeems,1,0.010448674968431413
352,MarkieffMorris,0,0.026446670546909957
353,TJWarren,4,0.046959239514101525
354,RonniePrice,1,0.017616993359131958
355,PJTucker,0,0.028192284489912553
356,ArchieGoodwin,0,0.01772145269505902
357,AlexLen,0,0.020741455701054356
358,JonLeuer,0,0.03760456282744988
359,MirzaTeletovic,4,0.06142261326801385
360,KyleKorver,4,0.04555096380454805
361,ThaboSefolosha,0,0.016110918871769003
362,PaulMillsap,5,0.04591688375926793
363,AlHorford,2,0.039280399840312556
364,JeffTeague,0,0.03252592145948993
365,ShelvinMack,1,0.01263696731823816
366,MikeScott,1,0.025273896661341024
367,KentBazemore,0,0.03562502211412452
368,JustinHoliday,1,0.013357248329164888
369,DennisSchroder,4,0.0417939381786748
370,MikeMuscala,1,0.012402527609207887
371,LamarPatterson,1,0.01244007918216018
372,WalterTavares,1,0.009851360343294324
373,NormanPowell,1,0.009644779588659795
374,JoshRichardson,1,0.010794896014095138
375,TarikBlack,1,0.007599651957827474
376,LuisMontero,1,0.009994544699138535
377,TimFrazier,1,0.00602825300547194
378,PatConnaughton,1,0.00988646920012662
379,NoahVonleh,1,0.01288404726763241
380,GeraldHenderson,1,0.02697867370188264
381,Al-FarouqAminu,0,0.03160155299321741
382,EdDavis,0,0.021771918276139158
383,MeyersLeonard,1,0.04015555112873511
384,MauriceHarkless,0,0.019264943874435465
385,AllenCrabbe,4,0.026011342626238956
386,CJMcCollum,4,0.06418713199589027
387,MasonPlumlee,5,0.025524557162085564
388,ChrisKaman,1,0.011088380998654869
389,RJHunter,1,0.008552333117918573
390,JarnellStokes,1,0.010448674968431413
391,DamianLillard,2,0.06401942318910087
392,SteveNovak,1,0.00964104323051471
393,RayMcCallum,1,0.010448674968431413
394,DamienInglis,1,0.009358322678320702
395,TimHardaway Jr.,1,0.009955566877997845
396,LouAmundson,1,0.009200629809658413
397,NeneHilario,0,0.018123625060706573
398,SalahMejri,1,0.007579278025534275
399,NikolaPekovic,1,0.012045742412078925
400,RasualButler,1,0.010448674968431413
401,TiagoSplitter,0,0.018661969787384568
402,KobeBryant,4,0.05137576316651092
403,RudyGobert,0,0.02142245002617301
404,JamesEnnis,1,0.010150526004966022
405,ElliotWilliams,1,0.010448674968431413
406,EmmanuelMudiay,4,0.03392402894483586
407,LorenzoBrown,1,0.008376500807896262
408,CJWilcox,1,0.010385374966679644
409,LeandroBarbosa,0,0.022929234753232226
410,SashaKaun,1,0.008241894828610768
411,DamjanRudez,1,0.006342958311259311
412,SeanKilpatrick,1,0.010150526004966022
413,BradleyBeal,4,0.02202503445330851
414,CristianoFelicio,1,0.010210153702035409
415,JarellMartin,1,0.010373237094728961
416,BrandanWright,1,0.007743593645004148
417,DevynMarble,1,0.009882534293417936
418,KeithAppling,1,0.010448674968431413
419,J.J.O'Brien,1,0.010448674968431413
420,AnthonyBennett,1,0.010448674968431413
421,BryceDejean-Jones,1,0.010448674968431413
422,CoryJefferson,1,0.010448674968431413
423,JoeHarris,1,0.010448674968431413
424,JodieMeeks,1,0.010277162149403246
425,SpencerDinwiddie,1,0.008364551391533602
426,NateRobinson,1,0.010448674968431413
427,RussSmith,1,0.010448674968431413
428,ErickGreen,1,0.010448674968431413
429,ShayneWhittington,1,0.009358322678320702
430,BlakeGriffin,2,0.07059587264388317
431,GreivisVasquez,1,0.014004892560527579
432,CleanthonyEarly,1,0.010448674968431413
433,TerryRozier,1,0.007607248749437365
434,JordanMickey,1,0.009094294684326786
435,ChristianWood,1,0.009509914787463845
436,AlecBurks,0,0.028358047150992754
437,CJWatson,1,0.0060328897709400935
438,RondaeHollis-Jefferson,1,0.008923930534015662
439,AlJefferson,0,0.03189430326850084
440,EricMoreland,1,0.009882534293417936
441,JoshMcRoberts,1,0.011024273092635628
442,EricBledsoe,2,0.03877565985137751
443,CharlesHayes,1,0.010448674968431413
444,PhilPressey,1,0.010448674968431413
445,DujeDukan,1,0.010448674968431413
446,CliffAlexander,1,0.009224549062989425
447,JimmerFredette,1,0.010448674968431413
448,JoshHuestis,1,0.010448674968431413
449,TonyWroten,1,0.011554594172991409
450,RakeemChristmas,1,0.010448674968431413
